text,label
यो एक सुन्दर दिन हो,Nepali
हा एक सुंदर दिवस आहे,Marathi
यह एक सुंदर दिन है भारत एक महान देश है,Hindi
त्वं कथं असि?,Sanskrit
मौसम धेरै राम्रो छ,Nepali
तुम कैसे हो?,Hindi
म भोक लागेको छु,Nepali
क्या समय हुआ है? मुझे भूख लगी है,Hindi
मी मराठी शिकत आहे कृपया माझी मदत करा,Marathi
एषः सुंदरः दिवसः अस्ति,Sanskrit
यो पुस्तक धेरै रोचक छ,Nepali
भारत एक महान देश है कृपया मेरी मदद करें,Hindi
मला भूक लागली आहे मला भूक लागली आहे,Marathi
तिमीलाई कस्तो छ? भारत एक महान देश हो,Nepali
मैं बाजार जा रहा हूँ मुझे भूख लगी है,Hindi
तू कसा आहेस?,Marathi
एषा पुस्तिका रोचकं अस्ति,Sanskrit
कृपया मेरी मदद करें कृपया मेरी मदद करें,Hindi
कियद्वेला जाता? मम क्षुधा वर्तते,Sanskrit
कृपया साहाय्यं कुरुत,Sanskrit
ही पुस्तक खूप रंजक आहे मी बाजारात जात आहे,Marathi
कति बजेको छ? म नेपाली सिक्दैछु,Nepali
मुझे भूख लगी है,Hindi
मौसम धेरै राम्रो छ म भोक लागेको छु,Nepali
यो एक सुन्दर दिन हो यो एक सुन्दर दिन हो,Nepali
मौसम बहुत अच्छा है,Hindi
कति बजेको छ?,Nepali
मम क्षुधा वर्तते,Sanskrit
मी मराठी शिकत आहे तू कसा आहेस?,Marathi
यह एक सुंदर दिन है,Hindi
वातावरणं रमणीयं अस्ति,Sanskrit
भारत एक महान देश है,Hindi
एषा पुस्तिका रोचकं अस्ति,Sanskrit
मुझे भूख लगी है,Hindi
मैं हिंदी सीख रहा हूँ,Hindi
कृपया साहाय्यं कुरुत,Sanskrit
मम क्षुधा वर्तते मम क्षुधा वर्तते,Sanskrit
मैं बाजार जा रहा हूँ मैं बाजार जा रहा हूँ,Hindi
कति बजेको छ? मौसम धेरै राम्रो छ,Nepali
मैं हिंदी सीख रहा हूँ क्या समय हुआ है?,Hindi
मैं बाजार जा रहा हूँ कृपया मेरी मदद करें,Hindi
मी बाजारात जात आहे भारत एक महान देश आहे,Marathi
कति बजेको छ?,Nepali
एषा पुस्तिका रोचकं अस्ति,Sanskrit
यह पुस्तक बहुत रोचक है,Hindi
तुम कैसे हो?,Hindi
वेळ किती वाजली आहे?,Marathi
वातावरणं रमणीयं अस्ति,Sanskrit
मौसम धेरै राम्रो छ,Nepali
हवामान खूप छान आहे,Marathi
मी मराठी शिकत आहे भारत एक महान देश आहे,Marathi
हा एक सुंदर दिवस आहे तू कसा आहेस?,Marathi
म बजार जाँदैछु म नेपाली सिक्दैछु,Nepali
